venta_id,ts,sku,categoria,rider_id,ciudad,monto_ars,canal
S003357,2026-05-15T11:00:00+00:00,SKU029,accesorio,R0119,Cordoba,1890,web
S003358,2026-06-03T00:00:00+00:00,SKU002,pase,R0050,Buenos Aires,9990,app
S003359,2026-06-12T19:00:00+00:00,SKU028,accesorio,R0042,Cordoba,9790,web
S003360,2026-04-16T22:00:00+00:00,SKU021,accesorio,R0067,Cordoba,1890,estacion
S003361,2026-02-27T00:00:00+00:00,SKU030,accesorio,R0070,Cordoba,3290,app
S003362,2026-01-20T21:00:00+00:00,SKU024,accesorio,R0086,Buenos Aires,1990,estacion
S003363,2026-04-18T07:00:00+00:00,SKU005,pase,R0094,Buenos Aires,5990,web
S003364,2026-02-07T12:00:00+00:00,SKU038,seguro,R0037,Buenos Aires,1990,web
S003365,2026-01-28T13:00:00+00:00,SKU031,seguro,R0007,Buenos Aires,9990,app
S003366,2026-05-02T13:00:00+00:00,SKU031,seguro,R0055,Buenos Aires,9990,web
S003367,2026-06-07T22:00:00+00:00,SKU035,seguro,R0093,Cordoba,9790,estacion
S003368,2026-04-08T02:00:00+00:00,SKU009,pase,R0029,Buenos Aires,5990,app
S003369,2026-02-02T07:00:00+00:00,SKU030,accesorio,R0019,Cordoba,3290,estacion
S003370,2026-06-05T21:00:00+00:00,SKU032,seguro,R0063,Cordoba,9790,estacion
S003371,2026-02-22T13:00:00+00:00,SKU004,pase,R0102,Cordoba,1890,web
S003372,2026-04-03T17:00:00+00:00,SKU034,seguro,R0057,Buenos Aires,1990,web
S003373,2026-05-30T04:00:00+00:00,SKU016,recarga,R0108,Buenos Aires,5990,estacion
S003374,2026-02-14T03:00:00+00:00,SKU005,pase,R0119,Cordoba,5790,estacion
S003375,2026-04-23T08:00:00+00:00,SKU028,accesorio,R0041,Cordoba,9790,app
S003376,2026-06-04T22:00:00+00:00,SKU033,seguro,R0115,Buenos Aires,5990,app
S003377,2026-04-16T22:00:00+00:00,SKU012,recarga,R0094,Buenos Aires,1990,estacion
S003378,2026-01-17T08:00:00+00:00,SKU040,seguro,R0106,Cordoba,5790,app
S003379,2026-06-08T05:00:00+00:00,SKU020,recarga,R0061,Cordoba,5790,app
S003380,2026-05-14T08:00:00+00:00,SKU026,accesorio,R0069,Buenos Aires,9990,app
S003381,2026-04-02T17:00:00+00:00,SKU027,accesorio,R0006,Buenos Aires,9990,web
S003382,2026-04-03T05:00:00+00:00,SKU027,accesorio,R0102,Buenos Aires,9990,app
S003383,2026-02-15T20:00:00+00:00,SKU020,recarga,R0071,Cordoba,5790,web
S003384,2026-01-29T14:00:00+00:00,SKU004,pase,R0092,Buenos Aires,9990,web
S003385,2026-02-02T01:00:00+00:00,SKU009,pase,R0014,Buenos Aires,5990,estacion
S003386,2026-04-11T18:00:00+00:00,SKU011,recarga,R0098,Buenos Aires,3490,web
S003387,2026-02-15T01:00:00+00:00,SKU016,recarga,R0046,Cordoba,1890,app
S003388,2026-03-07T02:00:00+00:00,SKU026,accesorio,R0000,Cordoba,3290,app
S003389,2026-02-09T08:00:00+00:00,SKU029,accesorio,R0024,Buenos Aires,9990,app
S003390,2026-05-07T01:00:00+00:00,SKU017,recarga,R0090,Buenos Aires,5990,estacion
S003391,2026-05-19T16:00:00+00:00,SKU023,accesorio,R0023,Buenos Aires,14990,app
S003392,2026-06-02T00:00:00+00:00,SKU023,accesorio,R0088,Buenos Aires,14990,web
S003393,2026-03-23T05:00:00+00:00,SKU038,seguro,R0103,Buenos Aires,1990,app
S003394,2026-02-13T19:00:00+00:00,SKU035,seguro,R0037,Buenos Aires,1990,app
S003395,2026-06-04T06:00:00+00:00,SKU030,accesorio,R0000,Buenos Aires,3490,app
S003396,2026-03-06T22:00:00+00:00,SKU025,accesorio,R0051,Buenos Aires,1990,estacion
S003397,2026-01-22T23:00:00+00:00,SKU018,recarga,R0079,Cordoba,3290,app
S003398,2026-01-18T18:00:00+00:00,SKU021,accesorio,R0107,Buenos Aires,9990,web
S003399,2026-02-05T15:00:00+00:00,SKU036,seguro,R0115,Buenos Aires,9990,app
S003400,2026-02-09T23:00:00+00:00,SKU028,accesorio,R0047,Cordoba,9790,estacion
S003401,2026-02-10T06:00:00+00:00,SKU019,recarga,R0088,Buenos Aires,3490,estacion
S003402,2026-02-14T06:00:00+00:00,SKU002,pase,R0041,Buenos Aires,9990,app
S003403,2026-02-01T19:00:00+00:00,SKU035,seguro,R0066,Buenos Aires,1990,web
S003404,2026-05-12T14:00:00+00:00,SKU040,seguro,R0057,Cordoba,5790,web
S003405,2026-04-12T12:00:00+00:00,SKU005,pase,R0052,Buenos Aires,5990,web
S003406,2026-05-30T18:00:00+00:00,SKU006,pase,R0108,Cordoba,9790,web
S003407,2026-03-19T04:00:00+00:00,SKU040,seguro,R0073,Cordoba,5790,app
S003408,2026-04-16T05:00:00+00:00,SKU035,seguro,R0088,Buenos Aires,1990,app
S003409,2026-02-28T18:00:00+00:00,SKU038,seguro,R0066,Cordoba,3290,app
S003410,2026-03-24T03:00:00+00:00,SKU039,seguro,R0057,Buenos Aires,14990,app
S003411,2026-03-12T19:00:00+00:00,SKU026,accesorio,R0054,Buenos Aires,9990,app
S003412,2026-03-04T15:00:00+00:00,SKU017,recarga,R0109,Cordoba,1890,app
S003413,2026-02-19T02:00:00+00:00,SKU013,recarga,R0054,Buenos Aires,3490,estacion
S003414,2026-05-06T00:00:00+00:00,SKU031,seguro,R0028,Buenos Aires,9990,app
S003415,2026-05-31T15:00:00+00:00,SKU004,pase,R0072,Cordoba,1890,app
S003416,2026-04-07T21:00:00+00:00,SKU008,pase,R0051,Cordoba,9790,web
S003417,2026-06-07T13:00:00+00:00,SKU018,recarga,R0064,Cordoba,3290,web
S003418,2026-05-17T07:00:00+00:00,SKU017,recarga,R0015,Cordoba,1890,estacion
S003419,2026-02-19T04:00:00+00:00,SKU035,seguro,R0004,Buenos Aires,1990,web
S003420,2026-02-10T07:00:00+00:00,SKU015,recarga,R0034,Cordoba,3290,estacion
S003421,2026-02-04T08:00:00+00:00,SKU023,accesorio,R0059,Cordoba,5790,app
S003422,2026-05-29T15:00:00+00:00,SKU013,recarga,R0106,Cordoba,5790,app
S003423,2026-04-06T21:00:00+00:00,SKU024,accesorio,R0102,Buenos Aires,1990,app
S003424,2026-01-22T18:00:00+00:00,SKU035,seguro,R0020,Cordoba,9790,estacion
S003425,2026-04-26T17:00:00+00:00,SKU023,accesorio,R0022,Buenos Aires,14990,web
S003426,2026-06-02T18:00:00+00:00,SKU004,pase,R0068,Buenos Aires,9990,app
S003427,2026-01-20T05:00:00+00:00,SKU030,accesorio,R0080,Cordoba,3290,app
S003428,2026-04-25T21:00:00+00:00,SKU003,pase,R0047,Buenos Aires,3490,web
S003429,2026-03-20T13:00:00+00:00,SKU004,pase,R0111,Buenos Aires,9990,app
S003430,2026-05-14T22:00:00+00:00,SKU014,recarga,R0061,Cordoba,3290,web
S003431,2026-02-22T05:00:00+00:00,SKU005,pase,R0043,Buenos Aires,5990,app
S003432,2026-03-28T21:00:00+00:00,SKU026,accesorio,R0069,Cordoba,3290,web
S003433,2026-06-05T07:00:00+00:00,SKU006,pase,R0078,Buenos Aires,9990,app
S003434,2026-02-14T04:00:00+00:00,SKU002,pase,R0048,Buenos Aires,9990,app
S003435,2026-06-04T06:00:00+00:00,SKU004,pase,R0033,Buenos Aires,9990,estacion
S003436,2026-02-02T01:00:00+00:00,SKU020,recarga,R0118,Cordoba,5790,app
S003437,2026-04-21T20:00:00+00:00,SKU035,seguro,R0020,Cordoba,9790,app
S003438,2026-04-11T12:00:00+00:00,SKU002,pase,R0043,Cordoba,3290,app
S003439,2026-05-10T21:00:00+00:00,SKU014,recarga,R0021,Buenos Aires,9990,web
S003440,2026-04-02T16:00:00+00:00,SKU037,seguro,R0108,Cordoba,5790,estacion
S003441,2026-04-30T17:00:00+00:00,SKU032,seguro,R0086,Cordoba,9790,app
S003442,2026-04-27T20:00:00+00:00,SKU010,pase,R0015,Buenos Aires,9990,app
S003443,2026-01-26T00:00:00+00:00,SKU015,recarga,R0026,Buenos Aires,9990,web
S003444,2026-06-10T02:00:00+00:00,SKU029,accesorio,R0087,Cordoba,1890,estacion
S003445,2026-06-06T09:00:00+00:00,SKU023,accesorio,R0065,Buenos Aires,14990,app
S003446,2026-06-03T14:00:00+00:00,SKU022,accesorio,R0024,Buenos Aires,1990,app
S003447,2026-01-30T22:00:00+00:00,SKU035,seguro,R0061,Cordoba,9790,estacion
S003448,2026-02-04T00:00:00+00:00,SKU017,recarga,R0078,Cordoba,1890,web
S003449,2026-04-06T18:00:00+00:00,SKU033,seguro,R0042,Buenos Aires,5990,app
S003450,2026-03-25T17:00:00+00:00,SKU001,pase,R0007,Buenos Aires,14990,app
S003451,2026-02-19T12:00:00+00:00,SKU003,pase,R0026,Buenos Aires,3490,app
S003452,2026-03-14T07:00:00+00:00,SKU005,pase,R0026,Cordoba,5790,app
S003453,2026-03-03T05:00:00+00:00,SKU032,seguro,R0018,Cordoba,9790,estacion
S003454,2026-05-13T15:00:00+00:00,SKU039,seguro,R0115,Cordoba,5790,web
S003455,2026-05-21T21:00:00+00:00,SKU010,pase,R0080,Cordoba,1890,estacion
S003456,2026-02-09T21:00:00+00:00,SKU026,accesorio,R0119,Cordoba,3290,estacion
S003457,2026-04-04T12:00:00+00:00,SKU008,pase,R0068,Buenos Aires,1990,web
S003458,2026-04-29T09:00:00+00:00,SKU002,pase,R0118,Buenos Aires,9990,app
S003459,2026-04-03T05:00:00+00:00,SKU029,accesorio,R0086,Cordoba,1890,app
S003460,2026-02-24T10:00:00+00:00,SKU014,recarga,R0033,Cordoba,3290,app
S003461,2026-03-20T12:00:00+00:00,SKU001,pase,R0041,Cordoba,9790,estacion
S003462,2026-06-12T00:00:00+00:00,SKU021,accesorio,R0114,Buenos Aires,9990,app
S003463,2026-02-12T03:00:00+00:00,SKU026,accesorio,R0001,Buenos Aires,9990,web
S003464,2026-03-24T08:00:00+00:00,SKU022,accesorio,R0021,Cordoba,3290,web
S003465,2026-02-17T14:00:00+00:00,SKU016,recarga,R0019,Buenos Aires,5990,app
S003466,2026-05-24T23:00:00+00:00,SKU023,accesorio,R0022,Cordoba,5790,app
S003467,2026-04-17T14:00:00+00:00,SKU006,pase,R0014,Cordoba,9790,app
S003468,2026-01-18T13:00:00+00:00,SKU010,pase,R0042,Buenos Aires,9990,web
S003469,2026-05-10T06:00:00+00:00,SKU034,seguro,R0108,Buenos Aires,1990,estacion
S003470,2026-03-10T21:00:00+00:00,SKU011,recarga,R0059,Cordoba,9790,estacion
S003471,2026-05-03T07:00:00+00:00,SKU028,accesorio,R0031,Cordoba,9790,estacion
S003472,2026-05-17T02:00:00+00:00,SKU009,pase,R0006,Buenos Aires,5990,app
S003473,2026-06-09T03:00:00+00:00,SKU011,recarga,R0099,Cordoba,9790,web
S003474,2026-05-29T00:00:00+00:00,SKU005,pase,R0031,Buenos Aires,5990,app
S003475,2026-05-21T15:00:00+00:00,SKU032,seguro,R0006,Cordoba,9790,estacion
S003476,2026-04-02T23:00:00+00:00,SKU030,accesorio,R0113,Cordoba,3290,web
S003477,2026-04-08T23:00:00+00:00,SKU036,seguro,R0093,Buenos Aires,9990,web
S003478,2026-01-18T07:00:00+00:00,SKU037,seguro,R0012,Buenos Aires,14990,app
S003479,2026-02-27T17:00:00+00:00,SKU034,seguro,R0076,Buenos Aires,1990,web
S003480,2026-02-03T01:00:00+00:00,SKU022,accesorio,R0032,Buenos Aires,1990,app
S003481,2026-05-03T12:00:00+00:00,SKU034,seguro,R0062,Buenos Aires,1990,app
S003482,2026-06-10T16:00:00+00:00,SKU029,accesorio,R0058,Buenos Aires,9990,app
S003483,2026-02-12T06:00:00+00:00,SKU014,recarga,R0107,Cordoba,3290,app
S003484,2026-01-29T22:00:00+00:00,SKU018,recarga,R0051,Buenos Aires,3490,app
S003485,2026-04-02T19:00:00+00:00,SKU001,pase,R0024,Buenos Aires,14990,app
S003486,2026-06-09T04:00:00+00:00,SKU011,recarga,R0021,Buenos Aires,3490,estacion
S003487,2026-05-07T18:00:00+00:00,SKU027,accesorio,R0001,Buenos Aires,9990,app
S003488,2026-03-23T09:00:00+00:00,SKU028,accesorio,R0020,Cordoba,9790,app
S003489,2026-06-09T12:00:00+00:00,SKU027,accesorio,R0104,Cordoba,3290,web
S003490,2026-05-27T07:00:00+00:00,SKU027,accesorio,R0055,Buenos Aires,9990,app
S003491,2026-03-28T10:00:00+00:00,SKU030,accesorio,R0064,Cordoba,3290,app
S003492,2026-03-12T15:00:00+00:00,SKU027,accesorio,R0016,Cordoba,3290,estacion
S003493,2026-05-30T11:00:00+00:00,SKU005,pase,R0094,Buenos Aires,5990,app
S003494,2026-05-24T21:00:00+00:00,SKU002,pase,R0044,Cordoba,3290,app
S003495,2026-04-13T09:00:00+00:00,SKU032,seguro,R0077,Cordoba,9790,estacion
S003496,2026-04-21T05:00:00+00:00,SKU027,accesorio,R0006,Buenos Aires,9990,web
S003497,2026-03-20T16:00:00+00:00,SKU021,accesorio,R0060,Cordoba,1890,app
S003498,2026-03-05T23:00:00+00:00,SKU023,accesorio,R0014,Cordoba,5790,app
S003499,2026-02-28T15:00:00+00:00,SKU031,seguro,R0081,Buenos Aires,9990,app
S003500,2026-05-07T14:00:00+00:00,SKU005,pase,R0035,Cordoba,5790,web
S003501,2026-03-13T11:00:00+00:00,SKU012,recarga,R0023,Cordoba,1890,app
S003502,2026-03-23T22:00:00+00:00,SKU029,accesorio,R0072,Cordoba,1890,app
S003503,2026-02-03T09:00:00+00:00,SKU015,recarga,R0086,Cordoba,3290,web
S003504,2026-04-20T23:00:00+00:00,SKU015,recarga,R0022,Cordoba,3290,app
S003505,2026-02-28T17:00:00+00:00,SKU004,pase,R0096,Cordoba,1890,app
S003506,2026-05-02T13:00:00+00:00,SKU032,seguro,R0079,Cordoba,9790,app
S003507,2026-04-08T14:00:00+00:00,SKU031,seguro,R0059,Cordoba,1890,web
S003508,2026-01-28T00:00:00+00:00,SKU011,recarga,R0048,Buenos Aires,3490,app
S003509,2026-03-24T00:00:00+00:00,SKU010,pase,R0076,Buenos Aires,9990,app
S003510,2026-02-22T03:00:00+00:00,SKU027,accesorio,R0072,Buenos Aires,9990,web
S003511,2026-06-06T13:00:00+00:00,SKU032,seguro,R0018,Cordoba,9790,app
S003512,2026-04-20T14:00:00+00:00,SKU037,seguro,R0049,Buenos Aires,14990,app
S003513,2026-05-11T10:00:00+00:00,SKU019,recarga,R0039,Buenos Aires,3490,app
S003514,2026-02-03T00:00:00+00:00,SKU015,recarga,R0043,Cordoba,3290,app
S003515,2026-03-28T09:00:00+00:00,SKU015,recarga,R0065,Buenos Aires,9990,app
S003516,2026-02-22T03:00:00+00:00,SKU014,recarga,R0102,Cordoba,3290,app
S003517,2026-02-20T12:00:00+00:00,SKU027,accesorio,R0089,Cordoba,3290,app
S003518,2026-03-19T18:00:00+00:00,SKU026,accesorio,R0116,Buenos Aires,9990,estacion
S003519,2026-01-16T07:00:00+00:00,SKU015,recarga,R0026,Buenos Aires,9990,web
S003520,2026-05-11T05:00:00+00:00,SKU013,recarga,R0076,Cordoba,5790,estacion
S003521,2026-06-10T13:00:00+00:00,SKU037,seguro,R0098,Cordoba,5790,web
S003522,2026-05-16T13:00:00+00:00,SKU038,seguro,R0091,Cordoba,3290,app
S003523,2026-01-15T15:00:00+00:00,SKU035,seguro,R0039,Buenos Aires,1990,app
S003524,2026-03-06T01:00:00+00:00,SKU036,seguro,R0088,Buenos Aires,9990,web
S003525,2026-02-06T04:00:00+00:00,SKU040,seguro,R0039,Buenos Aires,5990,app
S003526,2026-02-18T00:00:00+00:00,SKU037,seguro,R0113,Cordoba,5790,estacion
S003527,2026-03-20T07:00:00+00:00,SKU029,accesorio,R0012,Cordoba,1890,app
S003528,2026-04-07T04:00:00+00:00,SKU010,pase,R0061,Cordoba,1890,app
S003529,2026-01-27T04:00:00+00:00,SKU018,recarga,R0089,Buenos Aires,3490,estacion
S003530,2026-05-28T07:00:00+00:00,SKU013,recarga,R0004,Buenos Aires,3490,app
S003531,2026-02-25T16:00:00+00:00,SKU035,seguro,R0083,Buenos Aires,1990,app
S003532,2026-05-13T17:00:00+00:00,SKU002,pase,R0093,Cordoba,3290,estacion
S003533,2026-05-02T21:00:00+00:00,SKU010,pase,R0031,Cordoba,1890,app
S003534,2026-02-04T10:00:00+00:00,SKU027,accesorio,R0075,Buenos Aires,9990,app
S003535,2026-05-18T17:00:00+00:00,SKU034,seguro,R0031,Buenos Aires,1990,web
S003536,2026-04-09T18:00:00+00:00,SKU020,recarga,R0072,Cordoba,5790,app
S003537,2026-05-09T13:00:00+00:00,SKU020,recarga,R0057,Buenos Aires,1990,app
S003538,2026-05-29T08:00:00+00:00,SKU001,pase,R0086,Buenos Aires,14990,app
S003539,2026-04-01T04:00:00+00:00,SKU008,pase,R0073,Cordoba,9790,app
S003540,2026-04-16T10:00:00+00:00,SKU004,pase,R0096,Buenos Aires,9990,estacion
S003541,2026-04-28T05:00:00+00:00,SKU020,recarga,R0067,Cordoba,5790,app
S003542,2026-04-19T21:00:00+00:00,SKU016,recarga,R0052,Cordoba,1890,web
S003543,2026-02-18T04:00:00+00:00,SKU019,recarga,R0066,Cordoba,5790,estacion
S003544,2026-06-01T13:00:00+00:00,SKU013,recarga,R0116,Cordoba,5790,app
S003545,2026-03-23T18:00:00+00:00,SKU038,seguro,R0030,Cordoba,3290,web
S003546,2026-06-01T17:00:00+00:00,SKU029,accesorio,R0049,Cordoba,1890,app
S003547,2026-04-04T09:00:00+00:00,SKU010,pase,R0049,Cordoba,1890,estacion
S003548,2026-05-09T01:00:00+00:00,SKU009,pase,R0066,Buenos Aires,5990,estacion
S003549,2026-01-25T10:00:00+00:00,SKU030,accesorio,R0101,Cordoba,3290,web
S003550,2026-02-06T13:00:00+00:00,SKU038,seguro,R0064,Cordoba,3290,app
S003551,2026-05-30T14:00:00+00:00,SKU034,seguro,R0049,Cordoba,5790,web
S003552,2026-05-28T06:00:00+00:00,SKU038,seguro,R0098,Cordoba,3290,app
S003553,2026-03-12T00:00:00+00:00,SKU040,seguro,R0009,Cordoba,5790,web
S003554,2026-02-01T02:00:00+00:00,SKU016,recarga,R0065,Buenos Aires,5990,web
S003555,2026-03-15T16:00:00+00:00,SKU012,recarga,R0004,Buenos Aires,1990,app
S003556,2026-03-19T06:00:00+00:00,SKU022,accesorio,R0096,Buenos Aires,1990,estacion
S003557,2026-01-30T03:00:00+00:00,SKU016,recarga,R0018,Cordoba,1890,app
S003558,2026-04-17T02:00:00+00:00,SKU016,recarga,R0109,Buenos Aires,5990,app
S003559,2026-04-15T01:00:00+00:00,SKU018,recarga,R0046,Buenos Aires,3490,app
S003560,2026-06-02T04:00:00+00:00,SKU011,recarga,R0037,Buenos Aires,3490,estacion
S003561,2026-03-12T04:00:00+00:00,SKU029,accesorio,R0073,Cordoba,1890,estacion
S003562,2026-03-17T17:00:00+00:00,SKU017,recarga,R0087,Cordoba,1890,estacion
S003563,2026-01-21T07:00:00+00:00,SKU034,seguro,R0084,Buenos Aires,1990,estacion
S003564,2026-02-12T16:00:00+00:00,SKU019,recarga,R0099,Cordoba,5790,estacion
S003565,2026-03-29T10:00:00+00:00,SKU008,pase,R0109,Buenos Aires,1990,estacion
S003566,2026-03-11T09:00:00+00:00,SKU033,seguro,R0014,Buenos Aires,5990,estacion
S003567,2026-06-11T20:00:00+00:00,SKU028,accesorio,R0095,Cordoba,9790,app
S003568,2026-01-24T18:00:00+00:00,SKU017,recarga,R0024,Cordoba,1890,app
S003569,2026-05-26T00:00:00+00:00,SKU036,seguro,R0103,Cordoba,3290,web
S003570,2026-01-31T01:00:00+00:00,SKU016,recarga,R0027,Buenos Aires,5990,web
S003571,2026-03-29T09:00:00+00:00,SKU002,pase,R0021,Cordoba,3290,app
S003572,2026-04-24T21:00:00+00:00,SKU023,accesorio,R0073,Buenos Aires,14990,web
S003573,2026-03-13T19:00:00+00:00,SKU014,recarga,R0074,Cordoba,3290,app
S003574,2026-05-23T00:00:00+00:00,SKU030,accesorio,R0103,Cordoba,3290,web
S003575,2026-03-17T11:00:00+00:00,SKU038,seguro,R0113,Cordoba,3290,app
S003576,2026-02-06T22:00:00+00:00,SKU012,recarga,R0092,Buenos Aires,1990,app
S003577,2026-03-26T22:00:00+00:00,SKU026,accesorio,R0012,Buenos Aires,9990,web
S003578,2026-05-22T21:00:00+00:00,SKU005,pase,R0091,Buenos Aires,5990,app
S003579,2026-03-03T08:00:00+00:00,SKU016,recarga,R0048,Cordoba,1890,app
S003580,2026-06-03T04:00:00+00:00,SKU011,recarga,R0044,Buenos Aires,3490,estacion
S003581,2026-02-13T20:00:00+00:00,SKU022,accesorio,R0109,Cordoba,3290,app
S003582,2026-04-10T09:00:00+00:00,SKU038,seguro,R0091,Cordoba,3290,estacion
S003583,2026-03-02T03:00:00+00:00,SKU016,recarga,R0058,Buenos Aires,5990,app
S003584,2026-04-22T05:00:00+00:00,SKU016,recarga,R0054,Buenos Aires,5990,web
S003585,2026-02-10T12:00:00+00:00,SKU028,accesorio,R0087,Cordoba,9790,estacion
S003586,2026-03-26T07:00:00+00:00,SKU025,accesorio,R0002,Cordoba,9790,web
S003587,2026-03-15T11:00:00+00:00,SKU012,recarga,R0093,Buenos Aires,1990,estacion
S003588,2026-01-21T16:00:00+00:00,SKU010,pase,R0035,Cordoba,1890,web
S003589,2026-04-04T14:00:00+00:00,SKU002,pase,R0112,Cordoba,3290,app
S003590,2026-05-23T17:00:00+00:00,SKU038,seguro,R0101,Buenos Aires,1990,app
S003591,2026-01-18T15:00:00+00:00,SKU027,accesorio,R0040,Cordoba,3290,web
S003592,2026-01-20T16:00:00+00:00,SKU009,pase,R0061,Cordoba,9790,app
S003593,2026-01-23T17:00:00+00:00,SKU021,accesorio,R0117,Buenos Aires,9990,app
S003594,2026-05-28T05:00:00+00:00,SKU019,recarga,R0053,Buenos Aires,3490,estacion
S003595,2026-01-15T16:00:00+00:00,SKU034,seguro,R0107,Cordoba,5790,app
S003596,2026-04-30T16:00:00+00:00,SKU005,pase,R0070,Cordoba,5790,app
S003597,2026-03-26T21:00:00+00:00,SKU005,pase,R0119,Cordoba,5790,app
S003598,2026-06-08T20:00:00+00:00,SKU014,recarga,R0113,Buenos Aires,9990,app
S003599,2026-05-05T15:00:00+00:00,SKU008,pase,R0081,Cordoba,9790,estacion
S003600,2026-05-03T11:00:00+00:00,SKU040,seguro,R0054,Cordoba,5790,web
S003601,2026-03-18T09:00:00+00:00,SKU001,pase,R0014,Cordoba,9790,app
S003602,2026-03-06T23:00:00+00:00,SKU006,pase,R0114,Cordoba,9790,app
S003603,2026-03-09T06:00:00+00:00,SKU025,accesorio,R0030,Cordoba,9790,estacion
S003604,2026-05-03T22:00:00+00:00,SKU008,pase,R0050,Buenos Aires,1990,web
S003605,2026-03-25T03:00:00+00:00,SKU022,accesorio,R0097,Buenos Aires,1990,app
S003606,2026-02-05T23:00:00+00:00,SKU015,recarga,R0057,Buenos Aires,9990,app
S003607,2026-04-17T12:00:00+00:00,SKU003,pase,R0056,Buenos Aires,3490,app
S003608,2026-04-30T14:00:00+00:00,SKU029,accesorio,R0098,Buenos Aires,9990,web
S003609,2026-04-10T14:00:00+00:00,SKU004,pase,R0078,Buenos Aires,9990,app
S003610,2026-05-24T05:00:00+00:00,SKU039,seguro,R0119,Buenos Aires,14990,app
S003611,2026-01-19T18:00:00+00:00,SKU009,pase,R0077,Cordoba,9790,web
S003612,2026-02-18T03:00:00+00:00,SKU029,accesorio,R0067,Buenos Aires,9990,web
S003613,2026-05-20T04:00:00+00:00,SKU010,pase,R0101,Cordoba,1890,estacion
S003614,2026-04-16T06:00:00+00:00,SKU026,accesorio,R0048,Buenos Aires,9990,app
S003615,2026-06-10T02:00:00+00:00,SKU002,pase,R0025,Cordoba,3290,web
S003616,2026-04-13T02:00:00+00:00,SKU010,pase,R0014,Cordoba,1890,web
S003617,2026-05-06T01:00:00+00:00,SKU013,recarga,R0089,Buenos Aires,3490,app
S003618,2026-05-03T13:00:00+00:00,SKU015,recarga,R0006,Buenos Aires,9990,app
S003619,2026-02-27T16:00:00+00:00,SKU018,recarga,R0055,Buenos Aires,3490,estacion
S003620,2026-02-04T23:00:00+00:00,SKU033,seguro,R0081,Buenos Aires,5990,app
S003621,2026-03-01T04:00:00+00:00,SKU012,recarga,R0087,Buenos Aires,1990,web
S003622,2026-02-16T08:00:00+00:00,SKU034,seguro,R0003,Cordoba,5790,estacion
S003623,2026-04-17T06:00:00+00:00,SKU001,pase,R0064,Buenos Aires,14990,app
S003624,2026-01-21T10:00:00+00:00,SKU019,recarga,R0068,Buenos Aires,3490,app
S003625,2026-04-21T14:00:00+00:00,SKU037,seguro,R0021,Cordoba,5790,app
S003626,2026-03-31T22:00:00+00:00,SKU022,accesorio,R0106,Cordoba,3290,app
S003627,2026-05-06T23:00:00+00:00,SKU006,pase,R0038,Buenos Aires,9990,estacion
S003628,2026-04-04T02:00:00+00:00,SKU039,seguro,R0024,Cordoba,5790,app
S003629,2026-03-13T13:00:00+00:00,SKU004,pase,R0054,Buenos Aires,9990,estacion
S003630,2026-02-27T14:00:00+00:00,SKU027,accesorio,R0071,Cordoba,3290,app
S003631,2026-04-04T16:00:00+00:00,SKU029,accesorio,R0114,Cordoba,1890,estacion
S003632,2026-01-18T17:00:00+00:00,SKU016,recarga,R0077,Cordoba,1890,estacion
S003633,2026-05-14T19:00:00+00:00,SKU038,seguro,R0028,Buenos Aires,1990,app
S003634,2026-05-15T17:00:00+00:00,SKU014,recarga,R0103,Cordoba,3290,app
S003635,2026-04-20T14:00:00+00:00,SKU005,pase,R0040,Cordoba,5790,web
S003636,2026-05-04T13:00:00+00:00,SKU004,pase,R0036,Cordoba,1890,app
S003637,2026-03-01T21:00:00+00:00,SKU019,recarga,R0056,Cordoba,5790,estacion
S003638,2026-05-15T17:00:00+00:00,SKU010,pase,R0083,Buenos Aires,9990,app
S003639,2026-02-21T06:00:00+00:00,SKU025,accesorio,R0032,Buenos Aires,1990,app
S003640,2026-05-23T07:00:00+00:00,SKU020,recarga,R0069,Buenos Aires,1990,web
S003641,2026-03-21T22:00:00+00:00,SKU031,seguro,R0096,Cordoba,1890,app
S003642,2026-01-22T23:00:00+00:00,SKU039,seguro,R0100,Buenos Aires,14990,web
S003643,2026-03-11T03:00:00+00:00,SKU017,recarga,R0024,Cordoba,1890,app
S003644,2026-06-08T07:00:00+00:00,SKU018,recarga,R0056,Buenos Aires,3490,app
S003645,2026-01-15T00:00:00+00:00,SKU016,recarga,R0017,Cordoba,1890,web
S003646,2026-04-14T22:00:00+00:00,SKU035,seguro,R0012,Buenos Aires,1990,web
S003647,2026-04-28T19:00:00+00:00,SKU020,recarga,R0076,Buenos Aires,1990,web
S003648,2026-05-01T08:00:00+00:00,SKU003,pase,R0011,Buenos Aires,3490,app
S003649,2026-02-23T01:00:00+00:00,SKU001,pase,R0043,Buenos Aires,14990,app
S003650,2026-04-02T23:00:00+00:00,SKU001,pase,R0027,Cordoba,9790,web
S003651,2026-04-02T05:00:00+00:00,SKU001,pase,R0091,Cordoba,9790,app
S003652,2026-04-11T04:00:00+00:00,SKU012,recarga,R0115,Buenos Aires,1990,web
S003653,2026-01-26T07:00:00+00:00,SKU020,recarga,R0044,Buenos Aires,1990,app
S003654,2026-05-19T18:00:00+00:00,SKU034,seguro,R0005,Cordoba,5790,app
S003655,2026-05-27T20:00:00+00:00,SKU023,accesorio,R0020,Cordoba,5790,estacion
S003656,2026-03-09T19:00:00+00:00,SKU003,pase,R0085,Cordoba,1890,app
